"meta_id","post_id","meta_key","meta_value"
"1797","2470","_wp_attachment_metadata","a:6:{s:5:""width"";i:1920;s:6:""height"";i:900;s:4:""file"";s:50:""revslider/app-presentation/master-slidebg-img2.jpg"";s:5:""sizes"";a:10:{s:21:""woocommerce_thumbnail"";a:5:{s:4:""file"";s:31:""master-slidebg-img2-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:29:""woocommerce_gallery_thumbnail"";a:5:{s:4:""file"";s:31:""master-slidebg-img2-100x100.jpg"";s:5:""width"";i:100;s:6:""height"";i:100;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:18:""woocommerce_single"";a:5:{s:4:""file"";s:31:""master-slidebg-img2-600x281.jpg"";s:5:""width"";i:600;s:6:""height"";i:281;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:9:""thumbnail"";a:5:{s:4:""file"";s:31:""master-slidebg-img2-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:6:""medium"";a:5:{s:4:""file"";s:31:""master-slidebg-img2-300x141.jpg"";s:5:""width"";i:300;s:6:""height"";i:141;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:12:""medium_large"";a:5:{s:4:""file"";s:31:""master-slidebg-img2-768x360.jpg"";s:5:""width"";i:768;s:6:""height"";i:360;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:5:""large"";a:5:{s:4:""file"";s:32:""master-slidebg-img2-1024x480.jpg"";s:5:""width"";i:1024;s:6:""height"";i:480;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:14:""shop_thumbnail"";a:5:{s:4:""file"";s:31:""master-slidebg-img2-100x100.jpg"";s:5:""width"";i:100;s:6:""height"";i:100;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:12:""shop_catalog"";a:5:{s:4:""file"";s:31:""master-slidebg-img2-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:11:""shop_single"";a:5:{s:4:""file"";s:31:""master-slidebg-img2-600x281.jpg"";s:5:""width"";i:600;s:6:""height"";i:281;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}}s:8:""filesize"";i:39440;}"
"1805","8","_edit_lock","1763633885:1"
"1806","8","_edit_last","1"
"1807","183","_edit_lock","1576659140:1"
"1808","175","_edit_lock","1576049998:1"
"1809","175","_edit_last","1"
"1810","175","_yoast_wpseo_content_score","60"
"1811","167","_edit_lock","1576142434:1"
"1812","167","_edit_last","1"
"1813","167","_yoast_wpseo_content_score","30"
"1814","183","_edit_last","1"
"1815","183","_yoast_wpseo_content_score","60"
"1816","2478","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"1817","2478","_edit_last","1"
"1818","2478","_edit_lock","1576141220:1"
"1819","2478","slide_template","default"
"1820","2478","_celebrate_testimonial_tagline","phytocelllife.com"
"1821","2478","_celebrate_client_info","Varanasi"
"1822","2478","_celebrate_rating_count","rating_five"
"1823","2478","_yoast_wpseo_content_score","30"
"1826","839","_edit_lock","1624026804:1"
"1827","839","_edit_last","1"
"1828","839","_yoast_wpseo_primary_tcsn_teamtags","31"
"1829","839","_yoast_wpseo_content_score","30"
"1854","8","_yoast_wpseo_content_score","90"
"1910","2506","_vc_post_settings","a:1:{s:10:""vc_grid_id"";a:0:{}}"
"1989","1370","_edit_lock","1763555720:1"
"1992","1370","_edit_last","1"
"1993","1370","_yoast_wpseo_content_score","90"
"2007","24","_edit_lock","1629186760:1"
"2093","367","_edit_last","1"
"2094","367","_edit_lock","1763644822:1"
"2095","1449","_edit_lock","1749023987:1"
"2096","1449","_edit_last","1"
"2097","1449","_yoast_wpseo_content_score","30"
"2098","1449","_celebrate_page_tagline","mlm consultant software developer direct selling advisor"
"2103","2597","_wp_attached_file","2017/08/mlm_software_company_in-delhi_vista-neotech_arun_agarwal.jpg"
"2104","2597","_wp_attachment_metadata","a:6:{s:5:""width"";i:1920;s:6:""height"";i:700;s:4:""file"";s:68:""2017/08/mlm_software_company_in-delhi_vista-neotech_arun_agarwal.jpg"";s:5:""sizes"";a:10:{s:21:""woocommerce_thumbnail"";a:5:{s:4:""file"";s:68:""mlm_software_company_in-delhi_vista-neotech_arun_agarwal-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:29:""woocommerce_gallery_thumbnail"";a:5:{s:4:""file"";s:68:""mlm_software_company_in-delhi_vista-neotech_arun_agarwal-100x100.jpg"";s:5:""width"";i:100;s:6:""height"";i:100;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:18:""woocommerce_single"";a:5:{s:4:""file"";s:68:""mlm_software_company_in-delhi_vista-neotech_arun_agarwal-600x219.jpg"";s:5:""width"";i:600;s:6:""height"";i:219;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:9:""thumbnail"";a:5:{s:4:""file"";s:68:""mlm_software_company_in-delhi_vista-neotech_arun_agarwal-150x150.jpg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:6:""medium"";a:5:{s:4:""file"";s:68:""mlm_software_company_in-delhi_vista-neotech_arun_agarwal-300x109.jpg"";s:5:""width"";i:300;s:6:""height"";i:109;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:12:""medium_large"";a:5:{s:4:""file"";s:68:""mlm_software_company_in-delhi_vista-neotech_arun_agarwal-768x280.jpg"";s:5:""width"";i:768;s:6:""height"";i:280;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:5:""large"";a:5:{s:4:""file"";s:69:""mlm_software_company_in-delhi_vista-neotech_arun_agarwal-1024x373.jpg"";s:5:""width"";i:1024;s:6:""height"";i:373;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:14:""shop_thumbnail"";a:5:{s:4:""file"";s:68:""mlm_software_company_in-delhi_vista-neotech_arun_agarwal-100x100.jpg"";s:5:""width"";i:100;s:6:""height"";i:100;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:12:""shop_catalog"";a:5:{s:4:""file"";s:68:""mlm_software_company_in-delhi_vista-neotech_arun_agarwal-300x300.jpg"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}s:11:""shop_single"";a:5:{s:4:""file"";s:68:""mlm_software_company_in-delhi_vista-neotech_arun_agarwal-600x219.jpg"";s:5:""width"";i:600;s:6:""height"";i:219;s:9:""mime-type"";s:10:""image/jpeg"";s:8:""filesize"";i:0;}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""1"";s:8:""keywords"";a:0:{}}s:8:""filesize"";i:21702;}"
"2107","2599","_wp_attached_file","2017/02/background_image-e1502692139487.png"
"2108","2599","_wp_attachment_metadata","a:6:{s:5:""width"";i:676;s:6:""height"";i:450;s:4:""file"";s:43:""2017/02/background_image-e1502692139487.png"";s:5:""sizes"";a:8:{s:21:""woocommerce_thumbnail"";a:5:{s:4:""file"";s:43:""background_image-e1502692139487-300x300.png"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:29:""woocommerce_gallery_thumbnail"";a:5:{s:4:""file"";s:43:""background_image-e1502692139487-100x100.png"";s:5:""width"";i:100;s:6:""height"";i:100;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:18:""woocommerce_single"";a:5:{s:4:""file"";s:43:""background_image-e1502692139487-600x399.png"";s:5:""width"";i:600;s:6:""height"";i:399;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:9:""thumbnail"";a:5:{s:4:""file"";s:43:""background_image-e1502692139487-150x150.png"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:6:""medium"";a:5:{s:4:""file"";s:43:""background_image-e1502692139487-300x200.png"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:14:""shop_thumbnail"";a:5:{s:4:""file"";s:43:""background_image-e1502692139487-100x100.png"";s:5:""width"";i:100;s:6:""height"";i:100;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:12:""shop_catalog"";a:5:{s:4:""file"";s:43:""background_image-e1502692139487-300x300.png"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:11:""shop_single"";a:5:{s:4:""file"";s:43:""background_image-e1502692139487-600x399.png"";s:5:""width"";i:600;s:6:""height"";i:399;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}}s:8:""filesize"";i:124870;}"
"2109","2599","_edit_lock","1502692169:1"
"2110","2599","_wp_attachment_backup_sizes","a:6:{s:9:""full-orig"";a:3:{s:5:""width"";i:676;s:6:""height"";i:450;s:4:""file"";s:20:""background_image.png"";}s:14:""thumbnail-orig"";a:4:{s:4:""file"";s:28:""background_image-150x150.png"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:9:""image/png"";}s:11:""medium-orig"";a:4:{s:4:""file"";s:28:""background_image-300x200.png"";s:5:""width"";i:300;s:6:""height"";i:200;s:9:""mime-type"";s:9:""image/png"";}s:19:""shop_thumbnail-orig"";a:4:{s:4:""file"";s:28:""background_image-180x180.png"";s:5:""width"";i:180;s:6:""height"";i:180;s:9:""mime-type"";s:9:""image/png"";}s:17:""shop_catalog-orig"";a:4:{s:4:""file"";s:28:""background_image-300x300.png"";s:5:""width"";i:300;s:6:""height"";i:300;s:9:""mime-type"";s:9:""image/png"";}s:16:""shop_single-orig"";a:4:{s:4:""file"";s:28:""background_image-600x450.png"";s:5:""width"";i:600;s:6:""height"";i:450;s:9:""mime-type"";s:9:""image/png"";}}"
"2111","2599","_edit_last","1"
"2112","2599","_yoast_wpseo_content_score","30"
"2113","2605","_wp_attached_file","2017/02/home_developer_thumb_slider_icon_1.png"
"2114","2605","_wp_attachment_metadata","a:6:{s:5:""width"";i:85;s:6:""height"";i:85;s:4:""file"";s:46:""2017/02/home_developer_thumb_slider_icon_1.png"";s:5:""sizes"";a:0:{}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}}s:8:""filesize"";i:288;}"
"2115","2606","_wp_attached_file","2017/02/home_developer_thumb_slider_icon_1-1.png"
"2116","2606","_wp_attachment_metadata","a:6:{s:5:""width"";i:128;s:6:""height"";i:128;s:4:""file"";s:48:""2017/02/home_developer_thumb_slider_icon_1-1.png"";s:5:""sizes"";a:1:{s:29:""woocommerce_gallery_thumbnail"";a:5:{s:4:""file"";s:48:""home_developer_thumb_slider_icon_1-1-100x100.png"";s:5:""width"";i:100;s:6:""height"";i:100;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}}s:8:""filesize"";i:204;}"
"2117","2607","_wp_attached_file","2017/02/home_developer_thumb_slider_icon_1-2-e1502696713640.png"
"2118","2607","_wp_attachment_metadata","a:6:{s:5:""width"";i:128;s:6:""height"";i:128;s:4:""file"";s:63:""2017/02/home_developer_thumb_slider_icon_1-2-e1502696713640.png"";s:5:""sizes"";a:1:{s:29:""woocommerce_gallery_thumbnail"";a:5:{s:4:""file"";s:63:""home_developer_thumb_slider_icon_1-2-e1502696713640-100x100.png"";s:5:""width"";i:100;s:6:""height"";i:100;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}}s:8:""filesize"";i:204;}"
"2119","2607","_edit_lock","1502697118:1"
"2120","2607","_wp_attachment_backup_sizes","a:1:{s:9:""full-orig"";a:3:{s:5:""width"";i:128;s:6:""height"";i:128;s:4:""file"";s:40:""home_developer_thumb_slider_icon_1-2.png"";}}"
"2121","2607","_edit_last","1"
"2122","2607","_yoast_wpseo_content_score","30"
"2123","2608","_wp_attached_file","2017/02/STEP_1-e1502697247634.png"
"2124","2608","_wp_attachment_metadata","a:6:{s:5:""width"";i:121;s:6:""height"";i:121;s:4:""file"";s:33:""2017/02/STEP_1-e1502697247634.png"";s:5:""sizes"";a:1:{s:29:""woocommerce_gallery_thumbnail"";a:5:{s:4:""file"";s:33:""STEP_1-e1502697247634-100x100.png"";s:5:""width"";i:100;s:6:""height"";i:100;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}}s:8:""filesize"";i:1529;}"
"2125","2608","_edit_lock","1502697566:1"
"2126","2608","_wp_attachment_backup_sizes","a:1:{s:9:""full-orig"";a:3:{s:5:""width"";i:121;s:6:""height"";i:121;s:4:""file"";s:10:""STEP_1.png"";}}"
"2127","2608","_edit_last","1"
"2128","2608","_yoast_wpseo_content_score","30"
"2134","2614","_wp_attached_file","2017/09/logo-1.png"
"2135","2614","_wp_attachment_metadata","a:6:{s:5:""width"";i:491;s:6:""height"";i:43;s:4:""file"";s:18:""2017/09/logo-1.png"";s:5:""sizes"";a:6:{s:21:""woocommerce_thumbnail"";a:5:{s:4:""file"";s:17:""logo-1-300x43.png"";s:5:""width"";i:300;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:29:""woocommerce_gallery_thumbnail"";a:5:{s:4:""file"";s:17:""logo-1-100x43.png"";s:5:""width"";i:100;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:9:""thumbnail"";a:5:{s:4:""file"";s:17:""logo-1-150x43.png"";s:5:""width"";i:150;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:6:""medium"";a:5:{s:4:""file"";s:17:""logo-1-300x26.png"";s:5:""width"";i:300;s:6:""height"";i:26;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:14:""shop_thumbnail"";a:5:{s:4:""file"";s:17:""logo-1-100x43.png"";s:5:""width"";i:100;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:12:""shop_catalog"";a:5:{s:4:""file"";s:17:""logo-1-300x43.png"";s:5:""width"";i:300;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}}s:8:""filesize"";i:2425;}"
"2141","2617","_wp_attached_file","2017/09/footer_logo-e1504531538663.png"
"2142","2617","_wp_attachment_metadata","a:6:{s:5:""width"";i:491;s:6:""height"";i:43;s:4:""file"";s:38:""2017/09/footer_logo-e1504531538663.png"";s:5:""sizes"";a:6:{s:21:""woocommerce_thumbnail"";a:5:{s:4:""file"";s:37:""footer_logo-e1504531538663-300x43.png"";s:5:""width"";i:300;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:29:""woocommerce_gallery_thumbnail"";a:5:{s:4:""file"";s:37:""footer_logo-e1504531538663-100x43.png"";s:5:""width"";i:100;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:9:""thumbnail"";a:5:{s:4:""file"";s:37:""footer_logo-e1504531538663-150x43.png"";s:5:""width"";i:150;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:6:""medium"";a:5:{s:4:""file"";s:37:""footer_logo-e1504531538663-300x26.png"";s:5:""width"";i:300;s:6:""height"";i:26;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:14:""shop_thumbnail"";a:5:{s:4:""file"";s:37:""footer_logo-e1504531538663-100x43.png"";s:5:""width"";i:100;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}s:12:""shop_catalog"";a:5:{s:4:""file"";s:37:""footer_logo-e1504531538663-300x43.png"";s:5:""width"";i:300;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";s:8:""filesize"";i:0;}}s:10:""image_meta"";a:12:{s:8:""aperture"";s:1:""0"";s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";s:1:""0"";s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:1:""0"";s:3:""iso"";s:1:""0"";s:13:""shutter_speed"";s:1:""0"";s:5:""title"";s:0:"""";s:11:""orientation"";s:1:""0"";s:8:""keywords"";a:0:{}}s:8:""filesize"";i:2562;}"
"2143","2617","_wp_attachment_backup_sizes","a:5:{s:9:""full-orig"";a:3:{s:5:""width"";i:491;s:6:""height"";i:43;s:4:""file"";s:15:""footer_logo.png"";}s:14:""thumbnail-orig"";a:4:{s:4:""file"";s:22:""footer_logo-150x43.png"";s:5:""width"";i:150;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";}s:11:""medium-orig"";a:4:{s:4:""file"";s:22:""footer_logo-300x26.png"";s:5:""width"";i:300;s:6:""height"";i:26;s:9:""mime-type"";s:9:""image/png"";}s:19:""shop_thumbnail-orig"";a:4:{s:4:""file"";s:22:""footer_logo-180x43.png"";s:5:""width"";i:180;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";}s:17:""shop_catalog-orig"";a:4:{s:4:""file"";s:22:""footer_logo-300x43.png"";s:5:""width"";i:300;s:6:""height"";i:43;s:9:""mime-type"";s:9:""image/png"";}}"
"2181","2624","_menu_item_type","custom"
"2182","2624","_menu_item_menu_item_parent","0"
"2183","2624","_menu_item_object_id","2624"
"2184","2624","_menu_item_object","custom"
"2185","2624","_menu_item_target",
"2186","2624","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"2187","2624","_menu_item_xfn",
"2188","2624","_menu_item_url","#"
"2191","2625","_menu_item_type","custom"
"2192","2625","_menu_item_menu_item_parent","2624"
"2193","2625","_menu_item_object_id","2625"
"2194","2625","_menu_item_object","custom"
"2195","2625","_menu_item_target",
"2196","2625","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"2197","2625","_menu_item_xfn",
"2198","2625","_menu_item_url","https://www.vistaneotech.com/web-designing-company"
"2201","2626","_menu_item_type","custom"
"2202","2626","_menu_item_menu_item_parent","2624"
"2203","2626","_menu_item_object_id","2626"
"2204","2626","_menu_item_object","custom"
"2205","2626","_menu_item_target",
"2206","2626","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"2207","2626","_menu_item_xfn",
"2208","2626","_menu_item_url","https://www.vistaneotech.com/web-development-company/"
